date_time,tweet,splchar1,splchar2,is_sarcastic
26-03-2021 20:14,b'forgot #sarcasm https://t.co/9oruxofHN6',b'RJurmain',b'Canada',1
26-03-2021 19:59,"b'And then Jesus said unto his disciples, \xe2\x80\x9cWafugoy!\xe2\x80\x9d And a disciple asked \xe2\x80\x9cwhat\xe2\x80\x99s that mean?\xe2\x80\x9d And Jesus said \xe2\x80\x9cWe\xe2\x80\x99re a\xe2\x80\xa6 https://t.co/Fn1cixDp75'",b'piratehoosier',b'Indiana',1
26-03-2021 19:55,b'@GeneDuplissey @guardian Yeah. Equal gender representation is the worst.\n\n#sarcasm',b'RSwanson_UK',b'',1
26-03-2021 19:51,b'Fakenews!! A tree can not come in between man and camera !!\n\n#Sarcasm https://t.co/MxdHx0YqLG',b'kul_guru',b'\xe0\xb2\xac\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x97\xe0\xb2\xb3\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81',1
26-03-2021 19:47,b'@JustinAion Get ready for the \xe2\x80\x9ctrickle\xe2\x80\x9d we\xe2\x80\x99ve been waiting so long to see! #sarcasm',b'mrmalvikscience',"b'Massachusetts, USA'",1
26-03-2021 19:44,b'Great Management skills...zero communication...#sarcasm',b'jinksjco',"b'Indiana, USA'",1
26-03-2021 19:41,b'Because unity and compassion is what the Xiden administration is all about. #sarcasm https://t.co/Dvp5Te233y',b'pir8gold',b'',1
26-03-2021 19:27,"b'When I think about racism and how it is continually given a pass by \xe2\x80\x9cthe other side of the aisle,\xe2\x80\x9d I get easily dep\xe2\x80\xa6 https://t.co/9KYgPEd7Ge'",b'ProfesorDelArte',b'',1
26-03-2021 19:20,b'@In2Nats @the_dan @NatsinDelaware I am shocked that an asshole like that would have gone to law school #sarcasm',b'nahlikcj',"b'Arlington, VA'",1
26-03-2021 19:17,b'I may be ugly but I can wash my face in public and still have the same eyebrows.\n#facts #sarcasm',b'willahmcdonough',b'Child of God\xf0\x9f\x99\x8f',1
26-03-2021 19:13,"b""Ballie Gifford still in love with $PTON? Inflation requires pricing power. Is Peloton's selling big via Affirm at 0\xe2\x80\xa6 https://t.co/UygynQ7uW7""",b'ScriptumFin',b'Nothing here is advice',1
26-03-2021 19:07,"b'Yeah twitter, I care about the lives of billionaire heiresses. Your algorithm has me exactly right. #sarcasm'",b'LeadChangeTrish',b'Los Angeles',1
26-03-2021 19:05,"b'@minhtngo @Eleven_Films Yeah imagine!  Oh but wait, Georgia just did this!  #Sarcasm Attn: @GOP'",b'JeffreyAWillia4',b'Gunter Texas',1
26-03-2021 18:59,b'@cryptomanran you forgot the #sarcasm again :-)',b'Dimi_Frederix',b'Earth',1
26-03-2021 18:55,"b'@tedcruz I am sure it was hard to miss them with their bright colored  ""Human Traffickers"" and ""Cartel"" name tags!\xe2\x80\xa6 https://t.co/LIXaMgjNBd'",b'campbell_elroy',b'MyWindowOntheWorld',1
26-03-2021 18:43,"b'@Mitch_Roschelle I\'m sure the ""miles-based tax"" will just replace the current gasoline tax, not be in addition. #sarcasm'",b'RichC',b'Cincinnati OH',1
26-03-2021 18:36,"b'@nypost @graydaygamer The best thing is cancelling the Cinderella show when the audience is ""too white"" and no refu\xe2\x80\xa6 https://t.co/f5IneU7qcd'",b'RogowskiBubba',b'Banana Republic TheNetherlands',1
26-03-2021 18:30,b'@Lebeaucarnews Shocker that @elonmusk would think that? #sarcasm',b'RichC',b'Cincinnati OH',1
26-03-2021 18:27,"b""@amccullough105 Wow. A small swat force, no gassing of the protestors, no old people being shoved down... it's like\xe2\x80\xa6 https://t.co/542ztSrXqi""",b'LT_Elliot',"b'SLC, UT'",1
26-03-2021 18:23,b'Are you ever? #sarcasm #smallbrain #elitehumour https://t.co/AzyMqfCedO',b'NogginsWorld',"b'London, UK / Porto, Portugal'",1
26-03-2021 18:06,"b""How can I be so judgmental of people who hate all women's sports when that's how I feel about e-sports? #sarcasm in case that wasn't obvious""",b'glitterunicourt',b'',1
26-03-2021 18:02,b'Oh no! Who could have possibly seen this coming! \xf0\x9f\x98\x92\n\n#scalperssuck #shouldbeillegal #sarcasm https://t.co/OeKIEsKKMg',b'Korike0017',b'',1
26-03-2021 17:58,b'@aallan @fallenhitokiri Does that mean the github source is GPL2 as well? #sarcasm #scnr',b'kitrakl',b'California',1
26-03-2021 17:53,b'@TommyJaggi You mean we aren\xe2\x80\x99t gonna trade into the top 3 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #sarcasm',b'TheRealJRB55',"b'Georgia, USA'",1
26-03-2021 17:35,"b'If you want a good computer but horrible customer service, then buy @iBUYPOWER! Cuz they know how to treat customer\xe2\x80\xa6 https://t.co/AwRH67VpX9'",b'longliveTHEJUJU',b'',1
26-03-2021 17:29,b'Why is the architecture of the creative hub so...creative? #winnipeg #sarcasm https://t.co/FiOUBPaBfd',b'northendmc',"b'Winnipeg, Manitoba'",1
26-03-2021 17:29,b'@foolishrascal @one_skeptical @prageru @YouTube Lmao \xf0\x9f\x98\x82 wow that\xe2\x80\x99s deep.  I\xe2\x80\x99m convinced.  Mind changed.  \xf0\x9f\xa4\xaf\n#Sarcasm',b'Make1tRein',"b'Los Angeles, CA'",1
26-03-2021 17:21,"b'Well, we can just follow the widely popular schools plan and put metal detectors at the entrance of all stores. FFS\xe2\x80\xa6 https://t.co/em2SRyYHEA'",b'412potter',b'The 412',1
26-03-2021 17:19,b'@joshpitzalis I thought strategy means following through hypothesis without validating it !! #Sarcasm\xe2\x80\xa6 https://t.co/PqNL7pASZB',b'StartupAnalyti1',b'Delhi ',1
26-03-2021 17:14,"b""Didn't see that coming.... #sarcasm https://t.co/3b62NYBHlt""",b'tessp1971',b'',1
26-03-2021 17:14,"b""@omid9 What's this? A tory that lies? Colour me surprised! #Sarcasm #ToriesAreTheWorst""",b'ChrisE93',b'',1
26-03-2021 17:10,b'Just tragic if true. He seems like such a great guy. #sarcasm https://t.co/QdVAlkZd1q',b'snarkVol',b'',1
26-03-2021 17:09,"b'@shibuzosan @BLUEPROTOCOL_JP Are you serious? can\'t you see they\'re too busy working on a ""photo mode"".... to have\xe2\x80\xa6 https://t.co/3vBY6v0ryS'",b'00Core00',b'USA Per Aspera Ad Astra',1
26-03-2021 17:07,"b""@lorraineforduk @sallydust @kimmachin91 See that's more like the mature response I would expect...... \xf0\x9f\x91\x8f\n\n#Sarcasm""",b'MissionUnpossi1',b'',1
26-03-2021 16:59,"b""'Kuch NAHI HOGA' &amp; 'TERA BHAI SAMBHAL LEGA' Makes YOU FEEL SO GOOD WHEN DEEP DOWN YOU EVEN KNOW THAT 'Yeh Pkaa Pilw\xe2\x80\xa6 https://t.co/3vcxCdoUzB""",b'negidheeraj9',b'',1
26-03-2021 16:55,b'Johnny sins against Indian Fans\n#Bairstow \n#JonnyBairstow \n#2ndODI \n#IndiaVsEngland2ndODI \n#Sarcasm',b'rejuvenatingly',b'',1
26-03-2021 16:53,"b""She ran outta budget after the 'personalized splurging' #Sarcasm https://t.co/9yGy3x1JpL""",b'PerfectlyNumb_',b'Somewhere',1
26-03-2021 16:49,b'How lucky am I to work for NHS England I got a badge for working in the red zone #sarcasm @BorisJohnson #fedup\xe2\x80\xa6 https://t.co/mvB8QXXa8Q',b'wendybxx',b'plymouth UK ',1
26-03-2021 16:44,b'@adam_waldman Something was definitely broken...but it was not her nose nor any bones \xf0\x9f\xa4\xaa \xf0\x9f\x92\xa1\n\n#justiceforjohnnydepp \n#sarcasm',b'LunasLifeArt',b'',1
26-03-2021 16:41,"b'@rupasubramanya At the last sacking of Somnath, Shivji appeared - and addressing the assembly in chaste Gujarati -\xe2\x80\xa6 https://t.co/POFJYYYOm6'",b'arvindlotus',"b'Toronto, Ontario'",1
26-03-2021 16:40,b'@Jessicam6946 ...or mentioned that he was the...\nCHOOSEN ONE.\nThe nerve of Joe NOT to mention this fact.\n#sarcasm F\xe2\x80\xa6 https://t.co/tD9DxFqIHn',b'colonelBOB2020',b'OUR UNIVERSE',1
26-03-2021 16:36,b'@bethanyshondark Well it\xe2\x80\x99s not like it\xe2\x80\x99s happened exactly like this before... in 2004 (#sarcasm) \n\n\xe2\x9c\x94\xef\xb8\x8fChinese lab\n\xe2\x9c\x94\xef\xb8\x8f\xe2\x80\xa6 https://t.co/kkeQMm24rB',b'fishcookhunt',b'',1
26-03-2021 16:34,"b'@BrettKing @NRA I shoulda added a #sarcasm hashtag, Brett. My ""do your own research!"" tweet was channeling all the\xe2\x80\xa6 https://t.co/crjakko1XD'",b'its_alexflores',"b'LA, NYC, & South Carolina'",1
26-03-2021 16:30,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'wit_twitt',b'',1
26-03-2021 16:29,b'@JaredV818 @Imprecariat @JesseKellyDC @dangainor Given to Rudy by the pro-Russia Ukrainians.\n\nGood job!\n\n#sarcasm',b'realSweetBrian',b'',1
26-03-2021 16:23,"b'@CP24 The minister will reply by changing the break back to March, and since it is already passed, no break this ye\xe2\x80\xa6 https://t.co/FjWVM6oxey'",b'NoJob1263',b'',1
26-03-2021 16:10,b'@McavoyBetsy @SenateGOP @SenTedCruz Yes he was well known for all his humanitarian work. #Sarcasm',b'VanessaRenee21',b'',1
26-03-2021 16:10,"b'From the man that brought us a quicker 2nd wave and further lockdowns from #EatOutToHelpOut, comes this great idea.\xe2\x80\xa6 https://t.co/ky2J2nfWmu'",b'iamSlob',b'I\xe2\x80\x99m here so I don\xe2\x80\x99t get fined',1
26-03-2021 16:05,"b""@bcchristopher Sir, I tell u. U don't know REAL HISTORY. U r taught leftist communist jihadi Nehru versions of hist\xe2\x80\xa6 https://t.co/eI0BvPkmBv""",b'ej67301735',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',1
26-03-2021 15:58,b'Very smart person here \xf0\x9f\x99\x84 #sarcasm https://t.co/jS91kUJT1S',b'Socialism4Jobs',"b'Interweb, aka the ultimate WMD'",1
26-03-2021 15:55,b'2 things settled abut science: 1.) Science should always be monetized 2.) Science never allows questions but rather\xe2\x80\xa6 https://t.co/j19Ldmw24P',b'mikekelley39',b'',1
26-03-2021 15:50,b'@Phil_Mattingly @mkraju Great just what the USA needs is another Manchin in government #sarcasm',b'bannedaid58',"b'Michigan, USA'",1
26-03-2021 15:41,"b'@markberman WHY ISNT BIDEN DOING ANYTHING ABOUT ALL THESE BOATS THAT ARE SUDDENLY ""STUCK""?????? #sarcasm'",b'jcyot22',"b'Pittsburgh, PA'",1
26-03-2021 15:40,b'@bhatiamanu What is that #Sarcasm ?? I literally read it as scam \xf0\x9f\xa4\xa3. May be  bcos of spending too much time on twitter. \xf0\x9f\x98\x85',b'kevinpiter101',"b'Mumbai, India'",1
26-03-2021 15:39,"b'It\xe2\x80\x99s OK, when liberals go full blown anti-Semitic, it\xe2\x80\x99s not at all racist right @MarcGarneau #Sarcasm https://t.co/f8MWAillIL'",b'tleehumphrey',"b'Calgary, Alberta'",1
26-03-2021 15:39,"b""A lot of people watch review videos of everything.\nMe; buddy if you can't buy it then why are you watching the revi\xe2\x80\xa6 https://t.co/1hCq8kvLzC""",b'pushpu0071',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4',1
26-03-2021 15:38,b'@Timcast Yes he was close friends with President McKinley &amp; was there that sad day when he was assassinated in 1901\xe2\x80\xa6 https://t.co/Wot3WoP4pX',b'LisaML1990',b'',1
26-03-2021 15:30,b'@benshapiro Don\xe2\x80\x99t you know it\xe2\x80\x99s racist to quote actual statistics? How dare you? #sarcasm',b'theesniper',"b'Philadelphia, PA'",1
26-03-2021 15:24,"b'It\xe2\x80\x99s all about the science right, essential workers need not quarantine at all, hockey players for 7 days, peons fo\xe2\x80\xa6 https://t.co/aAmPLJawzs'",b'tleehumphrey',"b'Calgary, Alberta'",1
26-03-2021 15:20,b'@bhatiamanu I know manu bhai that stock is AMAZON in us market \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3#Sarcasm',b'avi7jin',b'',1
26-03-2021 15:17,b'BREAKING : Canada officials are changing its #national game to Musical chairs.\n\n#housing @bankofcanada @CMHC_ca\xe2\x80\xa6 https://t.co/v7Yke9RMIA',b'digitalnilesh',b'around the world',1
26-03-2021 15:12,"b""@BeschlossDC What's happening to America! We look weak!\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n\n|\n|\n#sarcasm""",b'GhostNugget420',b'United States',1
26-03-2021 15:10,b'@BortPool @jackadors @layoutfuII @rockergymnastix Or-and I know this never happens ( #sarcasm ) -there is an issue\xe2\x80\xa6 https://t.co/n4Rp7DsbpW',b'RosieTRiveter',b'Earth',1
26-03-2021 15:07,b'In other words Facebook admins will interpret the Freedom of Expression clause within the Canadian Charter of Right\xe2\x80\xa6 https://t.co/bZ6dOz5oYy',b'tleehumphrey',"b'Calgary, Alberta'",1
26-03-2021 15:00,b'Things you usually do regularly that are highly offensive\n\nSee: https://t.co/BLO7Ju9Uuq\n\n#isrgrajan\xe2\x80\xa6 https://t.co/jXyWAvdTES',b'isrgrajan',"b'DT: 27.1340,81.9619'",1
26-03-2021 14:55,"b""No Black faces, no Brown faces, &amp; I'll wager no Democrats. And a painting that celebrates the myth of the pre-Civil\xe2\x80\xa6 https://t.co/hWKbCVZDI7""",b'SteveGreenleaf',"b'Brooklyn, NY'",1
26-03-2021 14:50,"b'@JoshAllenStats Acc is stacked, too. #sarcasm'",b'Friction218',"b'Duluth, MN'",1
26-03-2021 14:41,b'@NickSturgeon4 @JackieBear1872 The Scottish government is brilliant at dealing with corruption. Let\xe2\x80\x99s hand it over to them \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #sarcasm',b'OllyPubTrade',b'United Kingdom',1
26-03-2021 14:36,b'Nope...not a thing wrong with America #sarcasm https://t.co/2e73VbokZf',b'DrJimMcN',"b'Missouri, USA'",1
26-03-2021 14:31,"b'@MSzafranski413 @MindyForMA @MassGovernor Fair enough. But wait, we didn\xe2\x80\x99t end up calling each other socialist trai\xe2\x80\xa6 https://t.co/aaEXCFFIuc'",b'BrianSullivan05',b'Western Massachusetts',1
26-03-2021 14:29,b'I\xe2\x80\x99m sure this Liberal Minister will happily pay for lawyers these staff will need if they follow his advice right?\xe2\x80\xa6 https://t.co/ZiQzmo96xe',b'tleehumphrey',"b'Calgary, Alberta'",1
26-03-2021 14:16,"b""Oh darling! Ofcourse you're an angel. The real question is, from which side of the heaven? \xf0\x9f\x98\x89\n#sarcasm #angels #quotesoftheday""",b'HarikaChalla28',"b'Hyderabad, Telangana, India'",1
26-03-2021 14:05,"b""@SavageKC3 Well but yes but you know actually... I've seen a gun once from a far. So I know better obviously.\n\nThos\xe2\x80\xa6 https://t.co/QvJMCppkxr""",b'HistorianSavage',"b'Bonifacio, France'",1
26-03-2021 13:55,"b'@AnonymusJones @JonahDispatch @GenMhayden Well, they were white and that only happened on the House side.  #sarcasm'",b'MahGill',"b'Hampstead, NC'",1
26-03-2021 13:51,"b'@lamphieryeg @cathmckenna Soon there will be a tsunami tax,earthquake tax,hurricane tax,tornado tax.\n\nThis governme\xe2\x80\xa6 https://t.co/REjbAfNqCH'",b'ArturLangu',"b'Toronto, Ontario'",1
26-03-2021 13:46,b'@JohnRiche The best dang country in world #sarcasm',b'B_E_Bishop',b'Newfoundland and Labrador',1
26-03-2021 13:42,b'Just one more reason Ivanka needs to get those voting machine patents going.  #sarcasm https://t.co/SyiZvDhRa5',b'MindyPeeta',b'',1
26-03-2021 13:38,b'@Nurse_K_ Blinkers are optional on certain cars sometime... #sarcasm \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',b'FP3Pinarello',"b'Ontario, Canada'",1
26-03-2021 13:37,b'It snowed again in Grande Prairie. I\xe2\x80\x99m so glad because I was really missing the ability to remote start my car and\xe2\x80\xa6 https://t.co/6HPAdVhGlu',b'golding_melanie',"b'Alberta, Canada'",1
26-03-2021 13:34,"b'World has known so for known H.E. Dalai Lama.\nIndia has given the world a "" THE LIE-LAMA""\nHe was there under the sa\xe2\x80\xa6 https://t.co/ngyK2DG1d0'",b'impressionsAS',b'Indian Heart Global Horizon',1
26-03-2021 13:17,b'God I love under staffed days. \xf0\x9f\x98\x82\xf0\x9f\x98\xad #sarcasm',b'jeccaphoto',"b'Tampa Bay, FL'",1
26-03-2021 13:13,"b'@CTVNews Meanwhile, Snowbirds asking Canadian franchises for one day performance contract to avoid the quarantine hotel stay.  #Sarcasm'",b'NoJob1263',b'',1
26-03-2021 13:11,b'@cryptomanran Maybe use #sarcasm \xf0\x9f\x98\x89',b'Dimi_Frederix',b'Earth',1
26-03-2021 13:02,b'So charming as always...\n\n#sarcasm https://t.co/6Z8pzHXhds',b'Omnionn',b'California/El Salvador',1
26-03-2021 13:01,"b'@yousefsj @Bose Omg, I really love buying new products, it just makes me happy, and just puts me in a good mood. #\xd8\xb3\xd8\xb9\xd8\xa7\xd8\xaf\xd8\xa9 #sarcasm'",b'saad_algahtani',b'',1
26-03-2021 12:57,b'@colinmcfarlane What a brilliant idea Brexit was! #Sarcasm',b'OpheliaMacAlis1',b'National Capital Region Canada',1
26-03-2021 12:50,b'#Sarcasm &amp; Attitude\nare so much cheaper than\nTherapy &amp; Bail Money!\n#FridayPhilosophy',b'Caveman469',b'North Texas Metroplex',1
26-03-2021 12:28,"b""@RWMann @lisaabramowicz1 almost sounds like i know what i'm talking about ;) #sarcasm""",b'RillitoNuevo',b'American Southwest ',1
26-03-2021 12:25,"b""How come Lucas Philip Tindall isn't a Prince then? Asking for a mate \xf0\x9f\x91\x80#sarcasm #successionlaw #letterspatent""",b'ACrocker4312',"b'Bristol, UK'",1
26-03-2021 12:18,"b'Cheers, weekend mood. \xf0\x9f\x92\xaf\xf0\x9f\x98\x81\xf0\x9f\x98\x9d\xf0\x9f\x8d\xbb\n.\nLike this? Link below:\nhttps://t.co/4ddVxRcgTT\n.\n#TwoFatChimps #Funny #Sarcastic\xe2\x80\xa6 https://t.co/URRVTzSifX'",b'twofatchimps',b'',1
26-03-2021 12:14,"b'Woke up this morning and thought \xf0\x9f\xa4\x94 ""I\'m sure glad the @SCC_eng said carbon ""levy"" is constitutional to impose on la\xe2\x80\xa6 https://t.co/Qi1ulnndnm'",b'CGLitzenberger',"b'Red Deer, Alberta'",1
26-03-2021 12:04,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'MyWitsEndTweet',b'',1
26-03-2021 12:01,b'Suggestions for #Georgia lawmakers for the next voter suppression bill...\n\n1. If the person closes their eyes while\xe2\x80\xa6 https://t.co/iy5rd6qKwB',b'karthik_anant',"b'Maryland, USA'",1
26-03-2021 11:50,b'Biker #Sarcasm ... #Bikecasm ? https://t.co/QzLJMRBu3D',b'jdpoc',b'London',1
26-03-2021 11:32,b'@RoyDT Unlike the cats to be looked after by the umps #sarcasm',b'TomBond_Golf',"b'Adelaide, Australia'",1
26-03-2021 11:31,b'@thisisswastika Organically ripened Alphonso \xf0\x9f\xa5\xad.. #Sarcasm \xf0\x9f\x98\x9c\xf0\x9f\x98\x8a https://t.co/3fctpoSmB3',b'shinysharad31',"b'Pune, India'",1
26-03-2021 10:53,b'I was just wondering this. \xf0\x9f\x99\x84\xf0\x9f\xa4\xa3 #sarcasm https://t.co/PCpIZtPXNb',b'hdbigjourney',b'',1
26-03-2021 10:52,"b'@JustineClaire65 @MarcherLord1 Why can\xe2\x80\x99t Frank Spencer @GavinWilliamson get involved? #sarcasm \n\nSorry, we all know\xe2\x80\xa6 https://t.co/nqG84eEZ1Q'",b'Gary14007171',"b'Barton-le-Clay, England'",1
26-03-2021 10:49,"b'Bro you say , you are mature.\nBut deep down you haven\'t realised that its ""Stabilizer"" not ""Starplizer""\n\xf0\x9f\x98\x85\xf0\x9f\x98\x85\n\n .\xe2\x80\xa6 https://t.co/nj5mkw0pQ5'",b'tempest__137',b'Lucknow',1
26-03-2021 10:48,b'@BestForBritain @campbellclaret Oh four fox ache. \n\nThink how happy the fish are now they are all \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 \n\n#Sarcasm',b'caledon65',b'',1
26-03-2021 10:47,b'I do love the lack of leadership; it makes me really want to work hard #sarcasm',b'erm1306',b'Michigan',1
26-03-2021 10:40,b'@PlanetOTheVapes @N_Zillatron @MikkelsenBente_ @KulikovUNIATF @mennovanhilten @Ruediger_Krech @naokoy21\xe2\x80\xa6 https://t.co/0RN1gMX6lF',b'panthernoster',b'Geneva\xf0\x9f\x87\xa8\xf0\x9f\x87\xadand \xf0\x9f\x8c\x8d\xf0\x9f\x8c\x8f\xf0\x9f\x8c\x8e',1
26-03-2021 10:34,b'@EdLitton There you go again with that \xe2\x80\x9ccrazy talk\xe2\x80\x9d about love and humility!\n\n#sarcasm',b'Cwoolf316',"b'Fort Myers, FL'",1
26-03-2021 10:32,"b'And on the eighth day God looked down on his planned paradise and said, \xe2\x80\x9cI need someone who can flip this for a qui\xe2\x80\xa6 https://t.co/XzP9VjLVWT'",b'MoazzamDar',b'Pakistan',1
26-03-2021 10:30,"b'One day my gf said me, ""Parle g to srf kutte khate hn"".\nSince the next day she\'s single.\n\n#sarcasm #meme #funnymeme #macron22h30'",b'kjkalonda',b'',1
26-03-2021 10:27,"b'@BBCSport People, workers having rights.....absolutely not! They should feel lucky to have a job, even it means ser\xe2\x80\xa6 https://t.co/OBGK9uMUEM'",b'victos1884',b'Derbyshire ',1
26-03-2021 10:21,b'BREAKUPS AND #SARCASM https://t.co/LGrjnIfWzQ #breakup #love https://t.co/4NENOeaG0h',b'alegnamedia',b'NC',1
26-03-2021 10:14,b'@GreenPartyMolly But the milk \xf0\x9f\xa5\x9b it has been FREED FROM THE COW \xf0\x9f\x90\x84\n\nIt is LIBERATED MILK!\n\nFREEDOM FOR ALL MILK!\n\nLet\xe2\x80\xa6 https://t.co/mCdexUO1uQ',b'PaulDJohnston',"b'Wolverton, Milton Keynes, UK'",1
26-03-2021 10:05,b'@aecusiri I\xe2\x80\x98m fine like always. #Sarcasm but after all you\xe2\x80\x99re right I can\xe2\x80\x99t really complain either because I\xe2\x80\x99m safe\xe2\x80\xa6 https://t.co/7949gICAP2',b'_OrphicLacuna_',b'\xe2\x80\xa2 Austria \xe2\x80\xa2',1
